,GCM,var,scenario,from_year,to_year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Country,Invalid country code. Three letters are required
1425,ukmo_hadcm3,tas,a2,2020.0,2039.0,27.50653686524,28.00530395506,28.00701904296,27.403070068359998,26.260345458979998,25.409545898439998,24.65397338868,24.235681152339996,24.23052978516,24.52020263672,25.55863037108,26.609936523439995, Cook Islands,
1426,ukmo_hadcm3,tas,b1,2020.0,2039.0,27.310986328120002,28.018103027360002,27.953076171859998,27.349749755879998,26.1351623535,25.058935546879997,24.53637695312,24.16926269532,24.05764770506,24.34443359374,25.174377441420003,26.22570190432, Cook Islands,
1427,ukmo_hadgem1,tas,a2,2020.0,2039.0,27.096313476560002,27.524798584000006,27.661566162120003,27.01046142578,25.8794067383,24.6897338867,24.07844238284,23.896374511719998,23.920440673820003,24.513018798840005,25.492706298820003,26.44278564454, Cook Islands,
1428,bccr_bcm2_0,tas,a2,2020.0,2039.0,23.66650391,24.15659441,25.03604562,25.79273769,25.59577724,24.37685721,24.41766793,24.78428432,24.8838501,24.58220128,24.56719971,23.97199358, Costa Rica,
1429,bccr_bcm2_0,tas,b1,2020.0,2039.0,23.49059623,24.10729109,25.01876395,25.64935303,25.57550921,24.38108608,24.3623788,24.89212472,24.93219866,24.60759626,24.50295585,23.86820766, Costa Rica,
1430,cccma_cgcm3_1,tas,a2,2020.0,2039.0,26.42616054,27.13339669,27.73627581,27.83963885,27.08755929,26.71402414,26.71041434,26.59725516,26.31367275,25.92738996,26.19694737,26.39501081, Costa Rica,
1431,cccma_cgcm3_1,tas,b1,2020.0,2039.0,26.21190098,26.74248832,27.47442627,27.68523734,27.01839338,26.58760289,26.56369019,26.44761876,26.13550241,25.87992641,26.1476702,26.19387817, Costa Rica,
1432,cnrm_cm3,tas,a2,2020.0,2039.0,24.79646955,25.341016500000002,26.198835100000004,26.91000802,26.14239502,24.68739973,24.71464757,25.09324864,25.16660854,25.202649800000003,25.196847100000003,24.81604004, Costa Rica,
1433,cnrm_cm3,tas,b1,2020.0,2039.0,24.78029524,25.24176897,26.06869943,26.769688199999997,25.964730399999997,24.74757167,24.54198783,25.02488926,25.1085859,25.167358399999998,25.17118182,24.78893171, Costa Rica,
1434,csiro_mk3_5,tas,a2,2020.0,2039.0,29.28265817,29.39140102,29.67030988,30.27806745,31.58859253,31.97031948,31.31791905,31.42409842,31.71231079,31.93219866,31.16357858,30.04081072, Costa Rica,
1435,csiro_mk3_5,tas,b1,2020.0,2039.0,31.58101109,31.72307042,31.1869594,31.55571202,31.61156355,31.62734985,31.11066982,30.07029942,29.30858067,29.36488124,29.67744664,30.44571359, Costa Rica,
1436,gfdl_cm2_0,tas,a2,2020.0,2039.0,26.983668736057137,27.50137329101429,27.8357195173,28.517674037400003,28.8024684361,27.63335309708571,27.2317679269,27.846365792400004,27.860033307742857,27.10865565708572,26.90584891182857,26.5997968401, Costa Rica,
1437,gfdl_cm2_0,tas,b1,2020.0,2039.0,27.03112357001429,27.337001255571426,27.739000592928573,28.51153564452857,28.75002179828572,27.604954310842857,27.36774117607143,27.949366978228568,27.704319545214286,27.270939418242854,26.997946602957143,26.778320312485715, Costa Rica,
1438,gfdl_cm2_1,tas,a2,2020.0,2039.0,26.55831037247143,26.6826259068,26.85663277762857,27.305855887271427,27.610469273157147,27.23468453544286,27.43824550082857,28.235844203400003,28.32486833842857,27.95671735492857,27.193407331200003,26.712916782942862, Costa Rica,
1439,gfdl_cm2_1,tas,b1,2020.0,2039.0,26.36003766741429,26.58782087052857,26.960941859657144,27.293099539614282,27.60112653460001,27.131591796871422,27.29999651225714,27.96212768554286,28.040265764514285,27.704267229357143,27.023289271757147,26.530957903185712, Costa Rica,
1440,ingv_echam4,tas,a2,2020.0,2039.0,27.037244524271436,27.580051967071427,28.092285156257137,28.292694091785716,27.34711129322857,26.33189610072857,26.264896937785718,26.7563694545,26.756539481042854,26.29452950614285,26.3282863072,26.58765520367143, Costa Rica,
1441,inmcm3_0,tas,a2,2020.0,2039.0,26.22962733678571,26.23180280412857,26.658081054685717,27.388466971242863,27.459346226257143,27.007385253900004,26.897133963457147,27.23784528458572,27.447335379457144,27.18434797015714,26.83953857422857,26.596745082314282, Costa Rica,
1442,inmcm3_0,tas,b1,2020.0,2039.0,26.13099888392857,26.157344273142858,26.630222865514288,27.33394949777143,27.37258911132857,26.897151402057148,26.758741106314286,27.357966831742853,27.466857910171427,27.242636544357143,26.9139317104,26.5254080636, Costa Rica,
1443,ipsl_cm4,tas,a2,2020.0,2039.0,26.5802961077,26.697143554685717,27.344273158485716,28.15509033202857,28.6827784947,28.287724086199997,28.010593959271432,28.221470424114283,28.3741367885,28.341142926914287,27.84234619141429,27.042855399014286, Costa Rica,
1444,ipsl_cm4,tas,b1,2020.0,2039.0,26.661433628657146,26.88395036967143,27.51391165598572,28.20988682337143,28.723972865514284,28.25477382115714,27.894413539342857,28.179988316114283,28.304949079242853,28.344879150371433,27.928405761714288,27.091796875, Costa Rica,
1445,miroc3_2_medres,tas,a2,2020.0,2039.0,27.262215750557147,27.812508719314287,29.219216482985722,30.529606410442852,30.49250575472857,29.25139508928571,29.29762050082857,29.811148507242862,29.891339983257147,28.625902448385716,27.740168980185707,27.370370047442854, Costa Rica,
1446,miroc3_2_medres,tas,b1,2020.0,2039.0,27.113608224057145,27.688803536528567,28.979400634757138,30.286359514485717,30.10096958704286,28.689535958428568,28.759203229657146,29.12761579241429,29.579289027642854,28.10098266602857,27.156812395357147,27.17258126395714, Costa Rica,
1447,miub_echo_g,tas,a2,2020.0,2039.0,29.702754429428573,29.296652657642856,29.2000819615,27.95201328822857,26.881849016442857,26.11614118302857,25.93616594587143,25.89916556222857,25.928104945571427,26.08991350447143,26.754494803314284,29.011605399, Costa Rica,
1448,miub_echo_g,tas,b1,2020.0,2039.0,29.586683000842857,29.376102992471427,29.353698730485714,27.935573032928573,26.546412876685718,26.013445173,25.86216953822857,25.7988455636,25.77803257532857,26.004198346800003,27.03812953404286,29.01078578405714, Costa Rica,
1449,mpi_echam5,tas,a2,2020.0,2039.0,27.16622488838572,27.62031337194286,28.295296805242852,28.7615574428,28.244990757542862,27.49961199081429,27.552250453400003,27.591984340114283,27.725760323642856,26.79738943917143,26.415527343742852,26.646257673, Costa Rica,
1450,mpi_echam5,tas,b1,2020.0,2039.0,26.64923967634286,27.20840018137143,27.942657470700002,28.48100498742857,28.169969831200003,27.260450090657148,27.21970040458571,27.385650634757138,27.213749476857142,26.675946916828572,26.270111084,26.51225498745714, Costa Rica,
1451,mri_cgcm2_3_2a,tas,a2,2020.0,2039.0,26.07969447545714,26.476824079228567,27.291098458428568,28.04694911412857,27.371786935,26.916447230757147,26.599177769228568,26.35767473492857,26.38421194892857,26.376482282357134,26.198560442257143,25.95777675082857, Costa Rica,
1452,mri_cgcm2_3_2a,tas,b1,2020.0,2039.0,26.032257080071425,26.516514369428574,27.541996547157144,28.025503976,27.512826102114285,26.86477225167143,26.575177873885714,26.32451956612857,26.358625139500003,26.317448207314293,26.1161063058,25.947165352971428, Costa Rica,
1453,ukmo_hadcm3,tas,a2,2020.0,2039.0,26.796787806914285,27.287026541585718,28.461831229057147,29.474238804428573,29.231140136714288,28.58540998188571,28.324118477971428,28.565024239685716,28.75464303152857,28.777723039885718,28.259918212871426,27.17630004882857, Costa Rica,
1454,ukmo_hadcm3,tas,b1,2020.0,2039.0,26.568908691399997,27.181017194471426,28.236881801042855,29.407039097385717,29.24913678851428,28.39489310127143,28.241973876942858,28.51119123187143,28.653974260585716,28.51384190148571,27.881966727114285,26.972996303014288, Costa Rica,
1455,ukmo_hadgem1,tas,a2,2020.0,2039.0,25.277535574771427,25.051291329514278,25.377506801057137,26.542401994985713,27.126203264514285,26.30181448798572,26.15913609095714,26.621494838157144,26.949933733271425,26.73689488001429,26.41381399972857,25.823595319471426, Costa Rica,
1456,bccr_bcm2_0,tas,a2,2020.0,2039.0,22.34690639,25.17904445,28.09071568,27.962990899999998,26.4591108,25.05263846,23.61294556,23.07861546,23.78801836,24.78191049,24.49813843,22.77361843, Côte d’Ivoire,
1457,bccr_bcm2_0,tas,b1,2020.0,2039.0,22.67434256,25.06640843,27.80323356,27.75911386,26.30142212,25.06526184,23.44093323,23.12952314,23.75508118,24.59683881,24.15019226,22.79173933, Côte d’Ivoire,
1458,cccma_cgcm3_1,tas,a2,2020.0,2039.0,24.57674299,26.78479222,28.18834359,27.70062692,26.64406913,25.95790972,25.25999669,25.06007821,25.13330732,25.44650487,24.82686942,24.08646502, Côte d’Ivoire,
1459,cccma_cgcm3_1,tas,b1,2020.0,2039.0,24.57227216,26.49009051,27.83439418,27.5070016,26.56829398,25.81909398,25.23308454,24.89712088,25.08602033,25.29613822,24.63227408,24.005079000000002, Côte d’Ivoire,
1460,cnrm_cm3,tas,a2,2020.0,2039.0,24.01850019,26.73064096,28.26189314,28.44638715,27.92024885,27.18930926,25.67539106,24.92837742,24.89654105,25.10171945,24.46419416,23.16014971, Côte d’Ivoire,
1461,cnrm_cm3,tas,b1,2020.0,2039.0,24.18033927,26.52520098,28.03166199,28.13364519,27.88947405,26.71191406,25.79638454,24.79236276,24.83276367,24.97242083,24.02563259,22.90673828, Côte d’Ivoire,
1462,csiro_mk3_5,tas,a2,2020.0,2039.0,30.14518084,31.82201059,33.13485936,32.80363028,31.42875235,29.17413766,27.72360229,27.50977652,28.21129281,29.21016584,29.82631574,29.63611494, Côte d’Ivoire,
1463,csiro_mk3_5,tas,b1,2020.0,2039.0,31.54404994,29.51156616,27.81341553,27.46358599,28.10703605,29.03755624,29.61742946,29.43736703,30.09794617,31.53773281,32.98723711,32.86731611, Côte d’Ivoire,
1464,gfdl_cm2_0,tas,a2,2020.0,2039.0,26.14855739048572,27.349700927735714,27.855401175371433,27.611772809721433,26.27627563476429,25.370045253207135,24.360440935414285,23.90092250278571,24.011463710235716,24.141176496235715,24.505728585392863,25.114780971, Côte d’Ivoire,
1465,gfdl_cm2_0,tas,b1,2020.0,2039.0,25.887699672142855,27.067058018285714,27.950812203542856,27.541035243449997,26.401661464150003,25.54295567105,24.500486101421426,23.918424333835716,24.05058724537857,24.16232517787857,24.28087724958571,25.065216064450002, Côte d’Ivoire,
1466,gfdl_cm2_1,tas,a2,2020.0,2039.0,26.3275604248,27.74687848772143,28.18110220773572,27.467834472649997,26.351475306914285,25.426515851707144,25.01154654365714,24.367765154157144,24.50430951800714,24.745753696985716,24.90214102608571,25.691933768142857, Côte d’Ivoire,
1467,gfdl_cm2_1,tas,b1,2020.0,2039.0,26.21504647391429,27.61858476910714,28.004911150242854,27.294825962607145,26.044381277892853,25.34017944335714,24.95895821707857,24.42842320033572,24.395601545057144,24.61054992676429,25.04551478793571,25.65728541784286, Côte d’Ivoire,
1468,ingv_echam4,tas,a2,2020.0,2039.0,27.6821659633,30.104657854357143,31.183685302735714,29.70464869907143,27.997857230057143,26.159297398150002,24.84639413015714,24.445783342614284,24.91712733676429,25.76107134137143,27.13862827845714,26.554349626821427, Côte d’Ivoire,
1469,inmcm3_0,tas,a2,2020.0,2039.0,22.56549072266429,24.710859026221428,27.5222429548,28.598730904714284,27.83011300222857,26.846112932471428,25.65650721958572,25.024921962185715,25.424043927871427,25.64324297222857,24.614955357142854,22.35145568846428, Côte d’Ivoire,
1470,inmcm3_0,tas,b1,2020.0,2039.0,22.390361240935718,24.946223667685707,27.5879385812,28.37819126675,28.03797694615714,26.81494576591428,25.704886300228573,25.07743617466428,25.33567810057857,25.668559483121435,24.56376647947857,22.625542776921428, Côte d’Ivoire,
1471,ipsl_cm4,tas,a2,2020.0,2039.0,27.23902675083571,28.440165928435718,29.519788469600005,29.702394757957144,29.476091657378568,28.696291242314285,28.19445364816429,27.829090663357142,27.85350690568572,27.995540073935718,28.02488708496429,27.389498029421425, Côte d’Ivoire,
1472,ipsl_cm4,tas,b1,2020.0,2039.0,27.20966230119285,28.25277273995714,29.45463562011429,29.69290161132143,29.538240705207137,28.677076067235713,28.111951555507137,27.72961207798571,27.75406537737857,27.844297136585716,27.878250122078573,27.30532400949286, Côte d’Ivoire,
1473,miroc3_2_medres,tas,a2,2020.0,2039.0,23.872482299807142,26.809269496364287,29.254837036128567,29.077281406957145,27.503585815428572,26.086885724742853,24.972597394678573,24.402132306785717,24.825753348207144,25.92708914620714,26.276822771335716,24.01627458844285, Côte d’Ivoire,
1474,miroc3_2_medres,tas,b1,2020.0,2039.0,24.36494663783572,27.18875776018572,29.29986354281429,28.906542096814288,27.62327793665,26.12275477817857,24.929700578964287,24.334328787664283,24.693764822835714,25.88167681012143,26.073423113135714,24.235558646064288, Côte d’Ivoire,
1475,miub_echo_g,tas,a2,2020.0,2039.0,27.07584054129286,28.316199166428564,29.45959254672857,28.71593584332857,26.873295375271425,25.58059692382857,25.07102094378572,24.885397774828572,25.10323442731429,25.860726492742852,27.0300794329,26.8690839495, Côte d’Ivoire,
1476,miub_echo_g,tas,b1,2020.0,2039.0,26.979500906814284,28.326522827142853,29.3614174979,28.687096731999997,26.86313956125,25.499553135464286,25.091156005864285,24.94534737722857,25.068184988842848,25.644696916857143,26.918433053157145,26.475115094864286, Côte d’Ivoire,
1477,mpi_echam5,tas,a2,2020.0,2039.0,24.67258998325,27.290924072271427,29.43752179826429,29.265138898585715,28.52367728095714,27.515189034607143,26.288142612992853,25.20873805455,25.643995012535715,26.115934099464287,26.039413452142853,24.499424525664285, Côte d’Ivoire,
1478,mpi_echam5,tas,b1,2020.0,2039.0,24.62501525878571,27.113693237292857,29.09923226490714,29.017850603378573,28.15187726700714,27.344310215535717,25.973406110492853,25.12487357003571,25.45252118791429,26.04107666015714,25.93050929477857,24.246427263535715, Côte d’Ivoire,
1479,mri_cgcm2_3_2a,tas,a2,2020.0,2039.0,25.9093257359,27.413040161128567,28.183661324642852,27.88524518695,27.34200395857143,26.510125296450006,25.38745989117857,25.0397971017,25.76667785645,26.59324210030001,26.77706037247857,25.386025564999994, Côte d’Ivoire,
1480,mri_cgcm2_3_2a,tas,b1,2020.0,2039.0,25.72728620257857,27.247743879035717,27.945406232564288,27.87275695799286,27.20891462054286,26.36086164200714,25.28537859235,24.89452907016428,25.54317147392143,26.405147007535714,26.590528215685712,25.320016043521427, Côte d’Ivoire,
1481,ukmo_hadcm3,tas,a2,2020.0,2039.0,25.88171822683571,28.39624895367857,29.95513044085,29.55245753697143,28.521543230328568,26.977719988135714,25.98959132602857,25.77175467354286,26.591921125135716,27.371015276228576,27.670351300928573,25.765228271478573, Côte d’Ivoire,
1482,ukmo_hadcm3,tas,b1,2020.0,2039.0,25.743879045764288,28.40378897531429,29.892667497907144,29.69555446079286,28.552723475871428,27.19460187638571,25.971173967642862,25.627600533614288,26.43257795062143,27.377319335935717,27.146146501821427,25.51712690081429, Côte d’Ivoire,
1483,ukmo_hadgem1,tas,a2,2020.0,2039.0,19.4517451695,22.98250688826429,27.974766322528573,29.436226981021427,28.60366821287857,27.237049647742854,25.540041242328574,24.92905752999286,25.60036141532143,26.28119986397857,25.793790544792856,21.666085379464285, Côte d’Ivoire,
1484,bccr_bcm2_0,tas,a2,2020.0,2039.0,2.155792236,2.139752197,4.2558227539999995,8.960803223,15.07058716,20.26053162,23.45449219,22.98501282,17.02537537,11.805902099999999,6.788665771000001,4.164868164, Croatia,
1485,bccr_bcm2_0,tas,b1,2020.0,2039.0,1.898968506,2.193234253,3.892840576,8.578302002000001,14.09888611,20.26487122,23.70241699,23.36746216,17.23136292,12.58995056,6.263183594,4.569763184, Croatia,
1486,cccma_cgcm3_1,tas,a2,2020.0,2039.0,2.443896484,3.390783691,4.532839966,8.163583374,12.73934021,17.00640259,19.47580872,19.2374176,15.99771118,11.40491943,6.613543701,4.10390625, Croatia,
1487,cccma_cgcm3_1,tas,b1,2020.0,2039.0,1.709558105,1.779696655,4.326794434,7.522668457000001,12.49200439,16.99052429,19.47245483,19.012240600000002,15.91268616,11.41607666,6.799884033,3.63727417, Croatia,
1488,cnrm_cm3,tas,a2,2020.0,2039.0,3.962911987,3.6722625730000003,5.463226317999999,8.784197998,13.53316345,20.04337769,23.70717163,23.53972473,18.25219116,12.356332400000001,7.202084351,4.900595093, Croatia,
1489,cnrm_cm3,tas,b1,2020.0,2039.0,4.120202637,3.845465088,5.484503173999999,8.240557861000001,14.09415588,21.23739014,24.68012085,24.87506409,18.01673279,12.39417114,8.110333252,5.326455688, Croatia,
1490,csiro_mk3_5,tas,a2,2020.0,2039.0,8.391262817000001,8.645697021,10.05125427,13.33746338,17.82127075,23.71696167,27.770578000000004,27.15179138,22.68807983,16.32902222,12.08496704,9.56416626, Croatia,
1491,csiro_mk3_5,tas,b1,2020.0,2039.0,17.56555176,23.05926514,26.83995667,26.61831665,22.39748535,15.82359314,11.76661987,9.830737305,8.627584838999999,8.749731445,10.20865784,12.86134644, Croatia,
1492,gfdl_cm2_0,tas,a2,2020.0,2039.0,1.6687164306639004,2.4924377441403096,4.682022094725,8.392413330081002,12.80208129881,16.31734924317,19.43050231934,19.43107910158,15.26521606444,10.319296264639002,6.227764892581001,3.2467926025394904, Croatia,
1493,gfdl_cm2_0,tas,b1,2020.0,2039.0,2.0256713867188,1.715216064453799,4.276205444335,7.902777099603,12.809155273430006,17.587097167950002,19.98943786622,19.07159729004,14.878890991199999,10.413766479495,7.018161010747002,3.3492004394532, Croatia,
1494,gfdl_cm2_1,tas,a2,2020.0,2039.0,3.8963043212904,3.1785430908191605,5.345208740235,8.676016235356,12.962454223629999,18.10424499511,21.933432006830007,21.461303710939998,17.022998046879998,11.019833374030998,7.421133422852999,5.617346191406, Croatia,
1495,gfdl_cm2_1,tas,b1,2020.0,2039.0,3.6773406982425008,4.125903320312,5.356796264648,8.11403198242,13.28997192383,17.614166259759998,22.335263061520003,21.705636596679998,17.49715576171,12.3770751953,8.399295043947001,4.7493652343760004, Croatia,
1496,ingv_echam4,tas,a2,2020.0,2039.0,4.47376403809248,5.415234374996,8.054351806642,11.575350952137999,16.578515625,21.38073730469,25.38756713867,26.307470703119996,20.68366394042,14.63128967285,9.444046020512001,6.059039306637, Croatia,
1497,inmcm3_0,tas,a2,2020.0,2039.0,6.09836730957,6.532791137696,8.838043212894998,12.735256958009998,16.92464904786,22.2714477539,25.944210815429997,24.893777465809997,18.20771789551,12.238885498039998,9.006546020507999,5.936648559571, Croatia,
1498,inmcm3_0,tas,b1,2020.0,2039.0,5.944357299804,6.990774536131999,8.670962524417,12.62310180665,16.87537231446,22.625775146490003,25.97240295411,25.16366882324,17.910040283199997,12.034002685550004,8.713867187501,6.313427734376002, Croatia,
1499,ipsl_cm4,tas,a2,2020.0,2039.0,3.287408447266291,3.9638000488272,6.145501708985,9.760351562496,13.930813598620002,19.293249511720003,22.45952758789,21.24940185547,16.46093444823,11.715527343753,7.418200683595999,4.6116058349600015, Croatia,
1500,ipsl_cm4,tas,b1,2020.0,2039.0,2.7640197753896,3.7889282226559002,6.0174377441410005,9.182131958007,14.138861084,19.01778259277,22.0366546631,21.22790222168,17.166329956059993,11.799612426747,7.090264892581001,3.690805053711901, Croatia,
1501,miroc3_2_medres,tas,a2,2020.0,2039.0,6.271246337891,5.910272216797,7.099282836914001,10.359011840819,14.444335937489999,19.38341064453,22.326431274409998,21.44957885742,17.68782348633,13.833868408199999,10.369665527337,8.189913940429, Croatia,
1502,miroc3_2_medres,tas,b1,2020.0,2039.0,6.859014892577001,5.487966918943,7.041305541992,10.379031372083,14.364096069329998,19.599710083010002,22.38412170409,21.858529663090003,17.41144409181,13.814315795910002,10.699942016603,8.231735229486999, Croatia,
1503,miub_echo_g,tas,a2,2020.0,2039.0,1.6302215576185,2.8056274414047,4.352807617187,7.155337524409001,11.277188110345,15.60370178224,18.58038635254,18.52209167481,15.171539306639993,11.12213439941,6.157763671871001,2.60544433593714, Croatia,
1504,miub_echo_g,tas,b1,2020.0,2039.0,1.1315399169927998,1.3073883056628004,3.625674438476,6.995516967770999,11.364413452144001,15.44721679687,19.41373291015,18.94398803712,15.85569152832,10.962445068350997,5.241693115233,2.7378570556644006, Croatia,
1505,mpi_echam5,tas,a2,2020.0,2039.0,1.1427886962896,3.478289794923,6.603134155273,11.045312499996,15.261108398440006,19.59856567382,22.47950134275,22.740463256840002,19.10159912109,12.391650390628,6.547271728516001,3.114715576172, Croatia,
1506,mpi_echam5,tas,b1,2020.0,2039.0,1.913046264648,4.512936401368,7.442370605465001,11.075787353515999,15.949588012689993,20.11181945801,22.98956298828,22.9449005127,18.449237060540003,12.406369018547,7.005899047849998,3.1909332275394, Croatia,
1507,mri_cgcm2_3_2a,tas,a2,2020.0,2039.0,-0.1983703613277001,1.2623199462886001,4.234289550781,8.031219482412999,13.88386230467,18.040737915050002,20.722113037099994,19.26662292483,15.297653198249998,9.918624877914002,4.297134399415,1.301986694337, Croatia,
1508,mri_cgcm2_3_2a,tas,b1,2020.0,2039.0,-0.19290161132739989,2.02705688476668,4.468835449219,8.83664245605,13.36095581056,18.528070068370003,20.84927368164,19.48656005859,15.43882141114,9.973052978519,4.349063110351,1.0133270263671004, Croatia,
1509,ukmo_hadcm3,tas,a2,2020.0,2039.0,0.7562988281240003,2.2147460937493997,5.858111572266999,9.630700683598,14.258792114260002,18.35205688476,22.45614013673,23.16171264648,17.70200805663,11.544201660160999,5.304400634766,1.4045166015622002, Croatia,
1510,ukmo_hadcm3,tas,b1,2020.0,2039.0,0.587368774415,1.267382812499,5.043844604487999,9.728247070304,14.417044067400004,18.735336303720008,22.568493652350007,22.45248718262,17.260055541999993,10.150601196305999,5.8885406494089985,2.4172485351596604, Croatia,
1511,ukmo_hadgem1,tas,a2,2020.0,2039.0,0.7764251708991,2.5894470214843497,6.752105712884999,11.322808837869001,16.9322479248,21.90672607422,24.82600097658,24.092776489250003,18.833270263659998,12.478033447253,7.54831542969,2.7222595214845895, Croatia,
1512,bccr_bcm2_0,tas,a2,2020.0,2039.0,23.28178544,22.88329801,23.27981013,24.31793213,25.34112826,26.09421886,26.70608798,27.32382202,27.35582386,26.68953913,25.23040494,24.00877797, Cuba,
1513,bccr_bcm2_0,tas,b1,2020.0,2039.0,23.34512607,23.18450928,23.38710716,24.28562511,25.40842507,26.16749989,26.80500932,27.46174483,27.34829434,26.63591974,25.26500355,24.04862005, Cuba,
1514,cccma_cgcm3_1,tas,a2,2020.0,2039.0,25.66301658,24.9757413,25.15454934,25.74188787,26.65085116,27.57896285,28.22035079,28.70743075,28.84973422,28.44492964,27.65319547,26.6588107, Cuba,
1515,cccma_cgcm3_1,tas,b1,2020.0,2039.0,25.56128207,24.78596358,24.87028087,25.59907116,26.577606199999998,27.48776523,28.17077359,28.6347462,28.73418635,28.28791948,27.43756381,26.44413619, Cuba,
1516,cnrm_cm3,tas,a2,2020.0,2039.0,23.8135376,23.4466525,23.81626199,24.54464999,25.50355391,25.99919267,26.69466886,27.104642,27.16461459,26.89303589,25.95928123,24.76688454, Cuba,
1517,cnrm_cm3,tas,b1,2020.0,2039.0,23.86872725,23.57727328,23.71229415,24.50186712,25.41638184,25.98268821,26.60669223,27.04920543,27.09119207,26.81700273,25.93355214,24.75541548, Cuba,
1518,csiro_mk3_5,tas,a2,2020.0,2039.0,25.43893155,25.65301236,26.50082952,28.24708696,29.37069702,30.40055986,31.17725719,31.830491499999997,31.52166748,30.54540183,28.76256769,26.70997758, Cuba,
1519,csiro_mk3_5,tas,b1,2020.0,2039.0,29.37908103,30.38982599,31.09041526,31.61162775,31.37301636,30.46130649,28.79393422,26.740869699999998,25.48981268,25.37255305,26.21972379,27.90338135, Cuba,
1520,gfdl_cm2_0,tas,a2,2020.0,2039.0,22.593297784972727,23.04168423738182,23.174394087354546,24.443661776454547,26.421916614890915,27.48715764824545,28.47943947532727,28.96295166015455,28.216943914236364,26.94997336647273,25.139057506218187,23.714569091799998, Cuba,
1521,gfdl_cm2_0,tas,b1,2020.0,2039.0,22.787630948154543,22.883941650390913,23.48546530984545,24.85597367719091,26.344904119309092,27.56804587624545,28.554765181090907,28.92220237037273,28.139468106354546,26.684131969109092,25.267999822436362,23.553009033200002, Cuba,
1522,gfdl_cm2_1,tas,a2,2020.0,2039.0,23.56037764116364,22.895652077418184,23.66287508878182,25.155900435009087,26.92678833008182,28.14656205610909,29.274647105827277,29.618596857236373,29.14334106443636,27.59019331497273,25.95567460493637,24.647638494327268, Cuba,
1523,gfdl_cm2_1,tas,b1,2020.0,2039.0,23.18367143111818,22.690754283563628,23.706845370218183,25.148884166372728,26.687011718754547,28.234033757990908,29.29857011274545,29.687735817654552,29.075281316599998,27.3889798251,25.814239501954546,24.299199884590912, Cuba,
1524,ingv_echam4,tas,a2,2020.0,2039.0,25.699179909445448,25.349456787118182,25.858914462018173,26.85906704989091,27.644148393109088,28.059575861136366,28.915252685554552,29.649117209699998,29.64908946644545,28.96843650124545,27.83444213866364,26.685036399154548, Cuba,
1525,inmcm3_0,tas,a2,2020.0,2039.0,23.423736572263635,23.321391712545463,23.828924005681817,24.828507856881817,25.830319491300003,26.84246271304545,27.544974587190914,27.9294905229,27.60480013760909,26.801119717681818,25.434878262590914,24.041348544054546, Cuba,
1526,inmcm3_0,tas,b1,2020.0,2039.0,23.362537730818186,23.27356789328182,23.65433016690909,24.67477139560909,25.765505704000002,26.880296186954546,27.335449218754547,27.67198042436363,27.450958251954546,26.535958030000003,25.30539772727273,24.059534246263638, Cuba,
1527,ipsl_cm4,tas,a2,2020.0,2039.0,23.32526744496364,23.10152365945455,24.126825506027274,25.54934969815455,27.050107088954547,27.728873512954546,28.497686212681817,28.458576549181814,28.243435946372728,27.691325794563635,26.235726096418187,24.355152476918178, Cuba,
1528,ipsl_cm4,tas,b1,2020.0,2039.0,23.001389936963633,23.25392289594545,24.10695301403637,25.519353693181817,27.085357666,27.536526766700007,28.313124223190908,28.536010742181816,27.989499178800003,27.472831032481817,26.138089266690912,24.10418423739091, Cuba,
1529,miroc3_2_medres,tas,a2,2020.0,2039.0,23.84193004260909,23.605940385300002,23.785247802727273,24.33102971857273,25.2208557129,26.255221280181818,27.131161776454547,27.679779052745452,27.686922940336363,26.91366854581819,25.760503595536367,24.669039639563643, Cuba,
1530,miroc3_2_medres,tas,b1,2020.0,2039.0,23.649530584163642,23.546630859363642,23.761635520227276,24.134968150754545,25.09424660422728,26.194064053627272,26.98676924274546,27.539259477109088,27.53298672763637,26.71655273437273,25.61780062588182,24.596377286054548, Cuba,
1531,miub_echo_g,tas,a2,2020.0,2039.0,25.039018110781818,24.39112715287273,24.585535222854553,25.273490212181805,26.304670854045447,27.333274147736358,27.913671320136363,28.207272616290908,28.244504061609092,27.693886496809093,26.781000310727283,25.719465775918177, Cuba,
1532,miub_echo_g,tas,b1,2020.0,2039.0,24.86709317294545,24.285874800263628,24.631644509045447,25.29759355024545,26.279169256027274,27.210149591599997,27.838170831854548,28.091178200445462,28.191974986690912,27.620891224254546,26.599337491118174,25.738927667790907, Cuba,
1533,mpi_echam5,tas,a2,2020.0,2039.0,25.62785755504545,25.40166126599091,25.475710782127276,26.222032026799997,27.224842418318183,28.423079057172732,29.249722567481818,29.686501242909088,29.747053666563634,29.08192027699091,27.775987104945454,26.450186989527268, Cuba,
1534,mpi_echam5,tas,b1,2020.0,2039.0,25.587774103336372,25.286426890981822,25.306110728881823,26.02930519798182,27.07151100851818,28.1386385831,28.982616077754546,29.561445756399998,29.523981267772733,29.00206132366364,27.711522882636363,26.360576282836362, Cuba,
1535,mri_cgcm2_3_2a,tas,a2,2020.0,2039.0,24.38449928977273,24.491324684836364,25.578180486500003,27.4866554954,28.242420543318183,29.45076682350909,30.83534379438181,30.636141690336363,29.06060236150909,27.389332164418178,26.458465576172728,25.052293257281818, Cuba,
